"m.z" "r.t" "p.value" "t.score"
188.06636 9.702 0.3878287666 -0.0870561038
437.21277 12.146 0.3878287666 0.0218192305
283.16937 12.138 0.3878287666 -0.1808778741
396.45639 11.969 0.3878287666 -0.0770312154
226.92738 2.457 0.3878287666 0.1374715466
165.07559 2.494 0.3878287666 -0.3997295641
176.06577 1.113 0.3878287666 0.1258914055
310.21667 9.245 0.3878287666 -0.2389476705
105.05448 1.968 0.3878287666 0.3129410599
203.01723 1.563 0.3878287666 -0.0028164582
239.09126 11.735 0.3878287666 -0.1646074850
311.00019 10.587 0.3878287666 0.0181706088
134.89444 9.219 0.3878287666 -0.1491677005
612.85868 0.702 0.3878287666 -0.1132385672
154.06217 1.055 0.3878287666 -0.1575332280
435.19839 11.83 0.3878287666 -0.0168053136
202.01221 0.86 0.3878287666 -0.1630715698
416.28513 11.536 0.3878287666 -0.6714689201
127.05112 0.93 0.3878287666 0.0051086341
275.05621 0.754 0.3878287666 -0.0421142876
272.20084 10.484 0.4155216664 -0.0517858864
706.32819 8.954 0.4155216664 1.2648974326
665.37395 0.645 0.4155216664 0.0140144077
438.97194 1.517 0.4155216664 0.1998868558
415.54919 1.007 0.4155216664 0.1726948668
272.17023 7.569 0.4155216664 0.0371057626
88.07557 0.874 0.4155216664 0.1337428309
437.93057 3.589 0.4155216664 0.0367336941
291.20654 9.885 0.4155216664 -0.0163728032
271.09953 11.391 0.4155216664 0.0212709686
120.06550 0.875 0.4155216664 -0.1364794941
186.11247 5.226 0.4155216664 -0.2772759452
145.07600 10.718 0.4155216664 -0.0123811661
214.03322 0.96 0.4155216664 -0.1960601305
793.36467 9.087 0.4155216664 -0.2842346176
